  57 TAZ
 144 NTI
  1 1.00    0.00     7.9   5.756
  1 1.00    0.00     7.9   5.756
  1 1.00    0.00     7.8   5.756
  1 1.00    0.00     7.8   5.756
  1 1.00    0.00     7.9   5.756
  1 1.00    0.00     7.9   5.756
  1 1.00    0.00     7.9   5.756
  1 1.00    0.00     7.9   5.756
  1 1.00    0.00     7.9   5.756
  1 1.00    0.00     7.9   5.756
  1 1.00    0.00     7.9   5.756
  1 1.00    0.00     7.9   5.756
  1 1.00    0.00     8.0   5.756
  1 1.00    0.00     8.1   5.756
  1 1.00    0.00     8.2   5.756
  1 1.00    0.00     8.2   5.756
  1 1.00    0.00     8.3   5.756
  1 1.00    0.00     8.4   5.756
  1 1.00    0.00     8.4   5.756
  1 1.00    0.00     8.4   5.756
  1 1.00    0.00     8.6   5.756
  1 1.00    0.00     8.5   5.756
  1 1.00    0.00     8.6   5.756
  1 1.00    0.00     8.7   5.756
  1 1.00    0.00     8.8   5.756
  1 1.00    0.00     8.7   5.756
  1 1.00    0.00     8.9   5.636
  1 1.00    0.00     8.9   5.636
  1 1.00    0.00     8.7   5.756
  1 1.00    0.00     8.6   5.756
  1 1.00    0.00     8.7   5.636
  1 1.00    0.00     8.9   5.756
  1 1.00    0.00     9.0   5.746
  1 1.00    0.00     8.9   5.756
  1 1.00    0.00     8.7   5.756
  1 1.00    0.00     8.9   5.756
  1 1.00    0.00     8.8   5.756
  1 1.00    0.00     9.3   5.756
  1 1.00    0.00     9.2   5.756
  1 1.00    0.00     9.2   5.756
  1 1.00    0.00     8.8   5.776
  1 1.00    0.00     8.6   5.756
  1 1.00    0.00     8.3   5.756
  1 1.00    0.00     8.4   5.756
  1 1.00    0.00     8.6   5.756
  1 1.00    0.00     8.3   5.756
  1 1.00    0.00     8.4   5.756
  1 1.00    0.00     8.4   5.756
  1 1.00    0.00     8.4   5.756
  1 1.00    0.00     8.4   5.756
  1 1.00    0.00     8.4   5.756
  1 1.00    0.00     8.5   5.756
  1 1.00    0.00     8.4   5.756
  1 1.00    0.00     8.6   5.756
  1 1.00    0.00     8.7   5.756
  1 1.00    0.00     8.6   5.756
  1 1.00    0.00     8.5   5.756
  1 1.00    0.00     8.5   5.756
  1 1.00    0.00     8.5   5.756
  1 1.00    0.00     8.6   5.756
  1 1.00    0.00     8.5   5.756
  1 1.00    0.00     8.6   5.756
  1 1.00    0.00     8.7   5.756
  1 1.00    0.00     8.6   5.756
  1 1.00    0.00     8.7   5.756
  1 1.00    0.00     9.0   5.636
  1 1.00    0.00     9.7   5.756
  1 1.00    0.00     9.5   5.756
  1 1.00    0.00     9.1   5.756
  1 1.00    0.00     9.5   5.756
  1 1.00    0.00     9.2   5.756
  1 1.00    0.00     9.6   5.756
  1 1.00    0.00    11.3   6.226
  1 1.00    0.00    11.4   6.646
  1 1.00    0.00    10.7   6.226
  1 1.00    0.00    10.6   6.626
